date,open,high,low,close,volume
2026-05-09T13:00:00-04:00,80609.51,80909.0,80608.09,80794.61,78080719.5151794
2026-05-09T12:00:00-04:00,80523.96,80775.9,80469.4,80609.3,158345847.65959364
2026-05-09T11:00:00-04:00,80325.1,80595.0,80214.33,80523.95,67201737.34655727
2026-05-09T10:00:00-04:00,80391.52,80421.17,80241.38,80325.1,5774580.363849365
2026-05-09T09:00:00-04:00,80393.61,80424.13,80306.8,80391.53,8026049.863305654
2026-05-09T08:00:00-04:00,80315.98,80412.75,80253.33,80387.71,484381758.2124654
2026-05-09T07:00:00-04:00,80256.61,80366.4,80241.58,80315.98,36421808.79801323
2026-05-09T06:00:00-04:00,80236.74,80342.36,80160.0,80258.49,328929268.7506141
2026-05-09T05:00:00-04:00,80399.99,80406.13,80200.0,80236.74,128931379.93560831
2026-05-09T04:00:00-04:00,80214.86,80434.62,80204.46,80399.99,73900290.63438377
2026-05-09T03:00:00-04:00,80248.13,80296.61,80124.5,80214.87,234082128.34687817
2026-05-09T02:00:00-04:00,80374.0,80426.8,80190.13,80248.13,827922070.7779158
2026-05-09T01:00:00-04:00,80383.85,80480.99,80345.93,80374.0,261575724.11242607
2026-05-09T00:00:00-04:00,80380.3,80666.16,80359.28,80383.85,441003054.827477
2026-05-08T23:00:00-04:00,80412.15,80548.04,80305.0,80380.3,304498324.18098515
2026-05-08T22:00:00-04:00,80318.25,80472.35,80318.25,80412.15,35869704.0796445
2026-05-08T21:00:00-04:00,80230.23,80444.04,80215.0,80318.26,60909327.55926133
2026-05-08T20:00:00-04:00,80188.82,80239.9,80115.33,80230.24,67841629.442229
2026-05-08T19:00:00-04:00,80270.12,80292.92,80097.0,80188.82,641996227.8927315
2026-05-08T18:00:00-04:00,80253.66,80419.99,80227.05,80270.12,204780501.27855217
2026-05-08T17:00:00-04:00,80131.16,80261.36,80101.44,80253.67,678010121.1057867
2026-05-08T16:00:00-04:00,80150.0,80289.89,80075.42,80129.06,590153850.7781104
2026-05-08T15:00:00-04:00,80075.56,80152.61,79940.0,80149.99,143377118029.91495
2026-05-08T14:00:00-04:00,80053.95,80297.22,80053.95,80075.56,1464127041.540607
2026-05-08T13:00:00-04:00,79777.04,80259.78,79712.11,80050.95,1015621165.905703
2026-05-08T12:00:00-04:00,80126.19,80170.23,79716.84,79777.04,360534816.8393521
2026-05-08T11:00:00-04:00,80134.09,80190.0,79597.84,80125.63,869803666.3582073
2026-05-08T10:00:00-04:00,79617.69,80426.01,79617.68,80134.09,1312996911.9952998
2026-05-08T09:00:00-04:00,80020.42,80093.09,79520.44,79617.84,1623270839.3104618
2026-05-08T08:00:00-04:00,80223.14,80487.39,79961.58,80020.27,1301846710.4335434
2026-05-08T07:00:00-04:00,80207.63,80324.34,80124.5,80223.49,463645351.713204
2026-05-08T06:00:00-04:00,79861.87,80276.56,79770.61,80206.57,1236666356.14386
2026-05-08T05:00:00-04:00,79880.38,80054.15,79780.23,79861.86,2679150722.851975
2026-05-08T04:00:00-04:00,79673.88,79981.72,79655.37,79877.58,531615464.2415045
2026-05-08T03:00:00-04:00,79480.08594,79719.63,79245.36719,79673.89,1548333056.0
2026-05-08T02:00:00-04:00,79589.03125,79625.01563,79412.03906,79469.92188,647557614400.0
2026-05-08T01:00:00-04:00,79633.00781,79738.46875,79581.25,79624.61719,569680711994.0
2026-05-08T00:00:00-04:00,79552.47656,79706.40625,79531.27344,79644.07813,798267800648.0
2026-05-07T23:00:00-04:00,79464.0,79614.20313,79248.48438,79549.88281,764026577047.0
2026-05-07T22:00:00-04:00,79727.0,79736.0,79377.0,79465.0,1011196839892.0
2026-05-07T21:00:00-04:00,79827.67,79897.49,79609.35,79727.0,850574595384.4569
2026-05-07T20:00:00-04:00,80005.38,80136.45,79739.88,79827.67,227522955.7892107
2026-05-07T19:00:00-04:00,79907.39,80071.13,79857.96,80005.38,277770056.49659455
2026-05-07T18:00:00-04:00,79716.76,79978.08,79566.87,79907.4,1042197464.8824916
2026-05-07T17:00:00-04:00,79876.14,79922.4,79637.22,79716.75,888798741.0023
2026-05-07T16:00:00-04:00,80143.31,80375.21,79846.08,79876.14,201540855.8263496
2026-05-07T15:00:00-04:00,80200.12,80219.14,79915.42,80142.85,445314021.43856746
2026-05-07T14:00:00-04:00,80091.18,80282.0,79989.42,80200.12,978657439.9594666
2026-05-07T13:00:00-04:00,79783.75,80133.46,79456.0,80091.18,1315773527.330762
2026-05-07T12:00:00-04:00,79888.4,80005.33,79690.62,79783.75,1785623322.53196
2026-05-07T11:00:00-04:00,80153.5,80273.31,79679.78,79888.48,2677557695.9783034
2026-05-07T10:00:00-04:00,80492.01,80685.68,80027.96,80153.5,1269243577.703931
2026-05-07T09:00:00-04:00,81160.85,81170.61,80238.66,80492.66,841519136.1545327
2026-05-07T08:00:00-04:00,80857.33,81199.73,80824.85,81160.85,57947474.62223784
2026-05-07T07:00:00-04:00,80835.91,81041.25,80766.0,80857.33,51576491.20445955
2026-05-07T06:00:00-04:00,80914.51,81010.85,80562.0,80835.32,134328392.16023955
2026-05-07T05:00:00-04:00,81220.0,81220.01,80843.55,80914.5,81245258.45147577
2026-05-07T04:00:00-04:00,81517.8,81591.91,81194.02,81220.0,599908135.4478098
2026-05-07T03:00:00-04:00,81443.14,81709.17,81392.63,81517.8,446649216.6147608
2026-05-07T02:00:00-04:00,81092.98,81448.01,80879.15,81443.13,308058503.75427055
2026-05-07T01:00:00-04:00,80974.01,81170.77,80958.02,81092.98,196752160.2112916
2026-05-07T00:00:00-04:00,80842.0,80986.23,80724.74,80974.01,138444661.05370677
2026-05-06T23:00:00-04:00,81118.6,81118.6,80829.54,80841.99,114289403.39995353
2026-05-06T22:00:00-04:00,81165.68,81173.87,80871.56,81118.61,518374691.4196502
2026-05-06T21:00:00-04:00,81014.23,81281.7,80850.0,81165.68,591638557.2671721
2026-05-06T20:00:00-04:00,81438.11,81488.98,80972.83,81014.23,251762822.38899767
2026-05-06T19:00:00-04:00,81339.67,81447.81,81000.0,81438.1,256238699.275793
2026-05-06T18:00:00-04:00,81542.04,81545.33,81234.01,81339.66,141968848.95178092
2026-05-06T17:00:00-04:00,81425.9,81625.23,81294.57,81542.03,58966703.87054236
2026-05-06T16:00:00-04:00,81457.39,81705.34,81296.68,81425.9,219191447.8318419
2026-05-06T15:00:00-04:00,81347.83,81511.57,81183.08,81457.38,474961663.58996236
2026-05-06T14:00:00-04:00,81449.9,81557.62,81263.77,81347.83,486006893.3198807
2026-05-06T13:00:00-04:00,81626.3,81708.05,81375.0,81449.91,486776312.1797384
2026-05-06T12:00:00-04:00,81699.08,81902.31,81419.47,81626.3,605110243.4971865
2026-05-06T11:00:00-04:00,81514.84,81819.13,81294.57,81699.07,482489423.71400905
2026-05-06T10:00:00-04:00,81658.94,81981.13,81122.0,81514.84,1481464087.4409661
2026-05-06T09:00:00-04:00,82223.59,82223.59,81584.27,81658.93,278470414.5282701
2026-05-06T08:00:00-04:00,82520.75,82541.88,82156.18,82223.59,623488875.4416803
2026-05-06T07:00:00-04:00,82284.2,82814.23,82253.99,82520.75,1322829283.0625873
2026-05-06T06:00:00-04:00,82022.42969,82392.83,81965.25781,82284.2,1229511485.891204
2026-05-06T05:00:00-04:00,81966.84375,82059.85156,81685.42969,81998.40625,1646698496.0
2026-05-06T04:00:00-04:00,81350.82813,81984.0,81318.10156,81956.6875,435469430831.0
2026-05-06T03:00:00-04:00,81497.90625,81606.0,81306.0,81370.0,670861235063.0
2026-05-06T02:00:00-04:00,81306.97656,81517.89844,81202.79688,81472.95313,431852691456.0
2026-05-06T01:00:00-04:00,81316.11719,81336.0,81054.28125,81319.14063,916969927990.0
2026-05-06T00:00:00-04:00,81579.17188,81634.79688,81265.63281,81331.04688,560773820416.0
2026-05-05T23:00:00-04:00,81358.52344,81743.32813,81349.45313,81576.25781,647688370061.0
2026-05-05T22:00:00-04:00,81437.3125,81437.3125,81036.90625,81355.49219,566542434304.0
2026-05-05T21:00:00-04:00,81011.0625,81488.82031,80973.71875,81428.97656,364353288789.0
2026-05-05T20:00:00-04:00,80884.8125,81244.84375,80725.28906,81014.92188,278544814080.0
2026-05-05T19:00:00-04:00,81113.10156,81215.99219,80792.20313,80907.72656,276403875840.0
2026-05-05T18:00:00-04:00,81486.02344,81612.57813,80839.35156,81116.9375,382884622336.0
2026-05-05T17:00:00-04:00,81650.00781,81770.45313,81307.99219,81410.03906,153132912640.0
2026-05-05T16:00:00-04:00,81610.17969,81768.10156,81526.0,81644.03125,300056133632.0
2026-05-05T15:00:00-04:00,81519.13281,81696.0,81413.07031,81617.72656,557621190656.0
2026-05-05T14:00:00-04:00,81286.57031,81607.0,81286.57031,81519.13281,601218338108.0
2026-05-05T13:00:00-04:00,81278.50781,81464.57813,81200.64063,81276.71094,1073094606848.0
2026-05-05T12:00:00-04:00,81606.00781,81619.34375,81056.21094,81297.92188,1105646628864.0
2026-05-05T11:00:00-04:00,81329.53125,81710.09375,81237.32813,81553.67969,1164924284928.0
2026-05-05T10:00:00-04:00,81338.82031,81503.96875,80954.54688,81342.22656,1061614794544.0
2026-05-05T09:00:00-04:00,81284.67188,81713.03906,81205.0,81343.17969,217242685440.0
2026-05-05T08:00:00-04:00,81020.52344,81328.21094,80934.89063,81284.00781,253638332416.0
2026-05-05T07:00:00-04:00,80844.0,81113.71094,80790.0,81024.9375,380513486905.0
2026-05-05T06:00:00-04:00,80573.77344,80847.03906,80520.0,80833.70313,1340949889941.0
2026-05-05T05:00:00-04:00,80813.0,80813.0,80520.95313,80585.84375,191419015168.0
2026-05-05T04:00:00-04:00,80848.72656,80889.45313,80717.97656,80817.96875,332254437376.0
2026-05-05T03:00:00-04:00,80968.99219,81134.17969,80831.17188,80863.14063,280301109248.0
2026-05-05T02:00:00-04:00,80975.99219,81007.5,80787.61719,80968.99219,855730277534.0
2026-05-05T01:00:00-04:00,80885.0,81304.17188,80829.02344,80965.54688,711509848064.0
2026-05-05T00:00:00-04:00,80891.99219,80966.0,80717.86719,80900.32031,1114429579264.0
2026-05-04T23:00:00-04:00,80549.96875,81077.63281,80448.04688,80882.14063,1137034844370.0
2026-05-04T22:00:00-04:00,80337.1875,80897.00781,80298.85938,80547.74219,1329825894150.0
2026-05-04T21:00:00-04:00,80174.5,80377.71875,80066.28906,80345.99219,700717264315.0
2026-05-04T20:00:00-04:00,79852.35938,80181.9375,79789.5,80163.99219,1028789985135.0
2026-05-04T19:00:00-04:00,80047.24219,80047.24219,79738.79688,79841.11719,1037539418112.0
2026-05-04T18:00:00-04:00,80243.28906,80393.5625,80039.35938,80059.6875,1219987876589.0
2026-05-04T17:00:00-04:00,79950.47656,80358.96094,79950.47656,80260.07031,1122861350912.0
2026-05-04T16:00:00-04:00,80015.0,80162.0,79891.64063,79935.82813,847085965312.0
2026-05-04T15:00:00-04:00,80101.57031,80137.00781,79880.5,80049.57031,619818610688.0
2026-05-04T14:00:00-04:00,80409.00781,80434.78906,80023.86719,80108.89844,222344855552.0
2026-05-04T13:00:00-04:00,80049.46094,80740.4375,80028.07031,80381.53125,325990487171.0
2026-05-04T12:00:00-04:00,80027.21875,80408.60938,79615.17188,80027.50781,161966378611.0
2026-05-04T11:00:00-04:00,80225.82031,80377.49219,79355.03125,80038.3125,52607188992.0
2026-05-04T10:00:00-04:00,78780.03125,80532.71094,78491.0,80229.57813,2607038464.0
2026-05-04T09:00:00-04:00,78809.5,79108.49219,78574.67188,78774.72656,129459077120.0
2026-05-04T08:00:00-04:00,78780.0,79020.13281,78706.0,78852.03906,679410528256.0
2026-05-04T07:00:00-04:00,78925.25781,79128.53125,78694.46875,78782.95313,212815081472.0
2026-05-04T06:00:00-04:00,79853.29,79854.08,78217.89844,78935.21094,5911728128.0
2026-05-04T05:00:00-04:00,79684.39844,79909.02344,79626.03125,79817.5,283576221696.0
2026-05-04T04:00:00-04:00,79690.04,79790.2,79580.95,79692.82031,1310826496.0
2026-05-04T03:00:00-04:00,79859.64,79933.3,79661.25,79690.03,1254356992.0
2026-05-04T02:00:00-04:00,80013.53,80049.0,79473.29,79859.63,1446969991.3711362
2026-05-04T01:00:00-04:00,80327.87,80394.0,79950.22,80013.53,1753904314.091758
2026-05-04T00:00:00-04:00,80305.37,80613.0,80215.5,80327.86,2451281920.0
2026-05-03T23:00:00-04:00,80166.47,80435.0,79904.96,80305.37,1897148416.0
2026-05-03T22:00:00-04:00,79763.38,80426.0,79530.53,80166.46,3724867991.3334846
2026-05-03T21:00:00-04:00,78537.44,79813.97,78399.42,79763.38,834693825.8078362
2026-05-03T20:00:00-04:00,78558.88,78563.51,78269.41,78537.44,833677353.9426745
2026-05-03T19:00:00-04:00,79168.27,79289.35,78478.43,78558.89,958326784.0
2026-05-03T18:00:00-04:00,78822.53,79428.6,78815.59,79168.26,1436004558.1439168
2026-05-03T17:00:00-04:00,78921.14,79058.73,78650.0,78822.53,280304523.8774469
2026-05-03T16:00:00-04:00,78753.16,79261.96,78718.47,78921.14,1026514017.5646495
2026-05-03T15:00:00-04:00,78732.28,78846.9,78666.56,78753.17,926415473.319525
2026-05-03T14:00:00-04:00,78721.37,78756.4,78618.13,78732.28,135265226.64450678
2026-05-03T13:00:00-04:00,78650.52,78817.95,78552.39,78721.36,440345680.64236945
2026-05-03T12:00:00-04:00,78656.83,78776.83,78580.28,78650.53,61255962.12663566
2026-05-03T11:00:00-04:00,78715.96,78800.0,78606.56,78656.83,273156374.32679945
2026-05-03T10:00:00-04:00,78660.0,78777.0,78600.01,78715.97,491232594.93367016
2026-05-03T09:00:00-04:00,78746.13,78768.05,78575.0,78659.99,160479095.57686296
2026-05-03T08:00:00-04:00,78658.0,78873.0,78657.99,78746.13,422810579.8346175
2026-05-03T07:00:00-04:00,78404.76,78840.24,78379.38,78657.99,426943086.3138181
2026-05-03T06:00:00-04:00,78532.44,78532.44,78400.16,78404.77,124364942.80647095
2026-05-03T05:00:00-04:00,78379.45,78600.0,78336.66,78532.44,250377776.86741242
2026-05-03T04:00:00-04:00,78357.62,78501.15,78348.91,78379.39,124622924.99321985
2026-05-03T03:00:00-04:00,78281.18,78464.06,78281.18,78357.63,200502431.95229372
2026-05-03T02:00:00-04:00,78239.87,78337.86,78073.01,78281.18,128066918.13240021
2026-05-03T01:00:00-04:00,78164.85,78258.21,78146.02,78239.86,107670114.50781883
2026-05-03T00:00:00-04:00,78196.0,78230.6,78107.27,78164.86,4274799.199264631
2026-05-02T23:00:00-04:00,78162.86,78223.54,78102.58,78196.02,145629244.72940177
2026-05-02T22:00:00-04:00,78250.0,78307.12,78098.33,78162.86,663345879.1603312
2026-05-02T21:00:00-04:00,78551.7,78551.71,78143.0,78250.0,369536375.094869
2026-05-02T20:00:00-04:00,78682.31,78759.97,78490.0,78551.71,323603977.2536086
2026-05-02T19:00:00-04:00,78833.97,78833.97,78624.95,78682.31,251193056.65944505
2026-05-02T18:00:00-04:00,78724.69,78874.16,78604.23,78833.98,490575566.38174945
2026-05-02T17:00:00-04:00,78458.67,79155.0,78450.0,78724.69,718222967.9761229
2026-05-02T16:00:00-04:00,78487.74,78491.66,78415.02,78458.67,5977196.087022411
2026-05-02T15:00:00-04:00,78456.01,78521.24,78428.91,78484.47,16904052.155138787
2026-05-02T14:00:00-04:00,78393.07,78486.56,78308.0,78456.01,21636734.80453435
2026-05-02T13:00:00-04:00,78446.02,78483.51,78362.0,78393.08,14887761.460406732
2026-05-02T12:00:00-04:00,78483.53,78594.99,78417.86,78446.03,7938170.497479174
2026-05-02T11:00:00-04:00,78415.33,78486.49,78355.19,78483.53,6646314.983251763
2026-05-02T10:00:00-04:00,78367.81,78480.0,78305.0,78415.34,7753009.906081569
2026-05-02T09:00:00-04:00,78213.16,78432.22,78213.16,78367.8,8036140.3781307675
2026-05-02T08:00:00-04:00,78147.05,78268.65,78098.93,78213.16,7665476.052946498
2026-05-02T07:00:00-04:00,78249.97,78249.97,78093.09,78147.04,76353220.13643748
2026-05-02T06:00:00-04:00,78299.8,78317.1,78221.6,78249.98,375444762.4243362
2026-05-02T05:00:00-04:00,78313.64,78394.26,78215.01,78299.79,162336143.58035177
2026-05-02T04:00:00-04:00,78220.21,78359.17,78157.94,78313.63,45648112.95571821
2026-05-02T03:00:00-04:00,78324.02,78348.24,78200.0,78220.21,27577991.31957682
2026-05-02T02:00:00-04:00,78179.6,78371.54,78139.21,78324.02,166236794.07215855
2026-05-02T01:00:00-04:00,78179.39,78237.98,78034.28,78179.6,226867640.48471263
2026-05-02T00:00:00-04:00,78409.64,78448.57,78122.01,78179.38,193819588.59271276
2026-05-01T23:00:00-04:00,78358.1,78517.77,78230.07,78409.63,60912526.25595882
2026-05-01T22:00:00-04:00,78348.0,78508.89,78249.85,78358.1,136730516.1329943
2026-05-01T21:00:00-04:00,78346.02,78442.0,78285.29,78348.01,99253077.68231961
2026-05-01T20:00:00-04:00,78234.05,78394.41,78168.0,78346.02,84786572.21735124
2026-05-01T19:00:00-04:00,78149.36,78244.19,78027.14,78234.05,145071273.3068962
2026-05-01T18:00:00-04:00,78207.04,78424.36,78129.23,78149.36,372380813.1997163
2026-05-01T17:00:00-04:00,77872.81,78207.05,77850.01,78207.04,507376922.89331645
2026-05-01T16:00:00-04:00,78373.61,78435.9,77721.81,77872.81,641556148.8115058
2026-05-01T15:00:00-04:00,78436.18,78557.3,78310.18,78374.85,427541158.2477302
2026-05-01T14:00:00-04:00,78550.0,78631.23,78375.0,78436.17,665954755.3271046
2026-05-01T13:00:00-04:00,78202.92,78600.0,78120.0,78550.0,654181639.235187
2026-05-01T12:00:00-04:00,78438.2,78691.41,78155.26,78202.93,1552166528.9392512
2026-05-01T11:00:00-04:00,78355.69,78747.06,78178.7,78438.2,1290714254.558284
2026-05-01T10:00:00-04:00,78754.47,78901.28,78050.68,78355.69,2214929520.486961
2026-05-01T09:00:00-04:00,77885.39,78961.14,77885.37,78754.46,2311544026.934558
2026-05-01T08:00:00-04:00,77452.73,78168.76,77392.01,77885.38,1030655809.7223891
2026-05-01T07:00:00-04:00,77292.0,77588.39,77246.39844,77452.72,938813281.469188
2026-05-01T06:00:00-04:00,77250.00781,77413.57813,77140.00781,77280.04688,983558144.0
2026-05-01T05:00:00-04:00,77366.89063,77383.20313,77185.60156,77266.0,351420416.0
2026-05-01T04:00:00-04:00,77097.5,77489.82813,77022.54688,77358.39844,931438592.0
2026-05-01T03:00:00-04:00,76953.99219,77119.27344,76930.0,77108.02344,626489344.0
2026-05-01T02:00:00-04:00,77144.8125,77161.32813,76861.67969,76971.99219,562528897024.0
2026-05-01T01:00:00-04:00,77011.17188,77160.14063,76999.78125,77140.57813,388943051883.0
2026-05-01T00:00:00-04:00,77109.72656,77175.53125,76946.82813,77004.99219,268859197440.0
2026-04-30T23:00:00-04:00,76551.99219,77406.78906,76523.20313,77091.84375,143023339520.0
2026-04-30T22:00:00-04:00,76670.99219,76711.02344,76506.29688,76566.46094,579944717740.0
2026-04-30T21:00:00-04:00,76424.63281,76746.20313,76415.35156,76650.75,348357347328.0
2026-04-30T20:00:00-04:00,76295.72656,76559.0625,76280.59375,76423.24219,557706786816.0
2026-04-30T19:00:00-04:00,76205.35938,76343.00781,76183.96875,76296.72656,473288116224.0
2026-04-30T18:00:00-04:00,76234.53906,76418.40625,76167.90625,76205.35938,594750298112.0
2026-04-30T17:00:00-04:00,76450.3125,76507.21094,76207.90625,76207.90625,477661829120.0
2026-04-30T16:00:00-04:00,76380.03125,76538.6875,76291.96875,76461.5,753878773760.0
2026-04-30T15:00:00-04:00,76315.0,76495.32813,76280.07813,76399.50781,764973371392.0
2026-04-30T14:00:00-04:00,76214.36719,76444.4375,76175.99219,76314.97656,1050372941824.0
2026-04-30T13:00:00-04:00,76208.70313,76296.74219,76073.8125,76210.42969,609393946624.0
2026-04-30T12:00:00-04:00,76437.25,76452.21875,76183.38281,76222.75781,1110762919936.0
2026-04-30T11:00:00-04:00,76267.63281,76625.03125,76124.35938,76438.84375,1051704954102.0
2026-04-30T10:00:00-04:00,76385.89844,76552.54688,76055.14844,76268.0,479729762304.0
2026-04-30T09:00:00-04:00,76302.46094,76614.0,76073.99219,76381.99219,631519522816.0
2026-04-30T08:00:00-04:00,76031.1875,76390.00781,76016.5,76274.57031,745140313185.0
2026-04-30T07:00:00-04:00,76013.03906,76206.00781,75848.0,76039.60156,787118125056.0
2026-04-30T06:00:00-04:00,76077.04688,76137.14844,75949.99219,75994.28906,876557619647.0
2026-04-30T05:00:00-04:00,76023.75781,76321.42188,75980.97656,76071.85938,742762471424.0
2026-04-30T04:00:00-04:00,76147.90625,76176.32813,75991.07813,76035.74219,875490111488.0
2026-04-30T03:00:00-04:00,75724.97656,76146.54688,75683.9375,76134.32813,801425793024.0
2026-04-30T02:00:00-04:00,75567.9,75842.74219,75538.0,75726.17188,733274242044.0803
2026-04-30T01:00:00-04:00,75453.6,75725.99,75290.1,75567.91,984305696.6618611
2026-04-30T00:00:00-04:00,75898.86,75947.38,75361.04,75453.94,963025074.4296085
2026-04-29T23:00:00-04:00,75669.99,75975.98,75628.81,75898.86,97171563.70383362
2026-04-29T22:00:00-04:00,76212.85,76330.0,75464.99,75669.99,1499705820.4767807
2026-04-29T21:00:00-04:00,76218.67,76448.83,76135.2,76212.85,726650352.5777658
2026-04-29T20:00:00-04:00,75752.87,76305.67,75622.14,76218.67,516257543.41321576
2026-04-29T19:00:00-04:00,75893.29,75965.0,75666.01,75752.88,513190267.3679385
2026-04-29T18:00:00-04:00,75903.68,75982.94,75788.04,75893.29,449508332.28397614
2026-04-29T17:00:00-04:00,75649.92,76059.3,75569.85,75901.88,375535814.1609889
2026-04-29T16:00:00-04:00,75529.6,75842.25,75454.18,75649.91,764750474.4377885
2026-04-29T15:00:00-04:00,75485.98,75567.9,75264.87,75526.0,755905522.1569476
2026-04-29T14:00:00-04:00,76146.12,76236.65,74914.0,75483.82,1929732935.6628735
2026-04-29T13:00:00-04:00,75770.87,76164.04,75770.87,76153.83,1199965081.9904315
2026-04-29T12:00:00-04:00,75896.01,76102.54,75663.89,75769.7,1319719775.6130972
2026-04-29T11:00:00-04:00,76557.96,76618.93,75670.21,75897.98,1538078068.2770607
2026-04-29T10:00:00-04:00,76752.98,76853.11,76452.14,76555.55,560472093.6183773
2026-04-29T09:00:00-04:00,77125.87,77239.46,76404.94,76752.98,527040612.20097125
2026-04-29T08:00:00-04:00,77580.73,77597.63,76977.04,77123.22,1648700266.622088
2026-04-29T07:00:00-04:00,77622.56,77686.05,77474.88,77580.73,174285194.50514275
2026-04-29T06:00:00-04:00,77646.27,77906.84,77557.39,77622.55,1465321597.2060108
2026-04-29T05:00:00-04:00,77029.47,77799.91,76948.99,77646.24,843466108.1173363
2026-04-29T04:00:00-04:00,77034.05,77143.66,76942.27,77029.45,89267212.21791236
2026-04-29T03:00:00-04:00,77016.01,77175.02,76991.46,77034.04,529527479.81923085
2026-04-29T02:00:00-04:00,77280.36,77325.0,76912.64,77016.0,363026534.9868494
2026-04-29T01:00:00-04:00,77266.79688,77321.98,77188.78,77280.36,511050665.9796636
2026-04-29T00:00:00-04:00,76996.4375,77441.10156,76879.8125,77260.5625,67510104064.0
2026-04-28T23:00:00-04:00,76509.28125,77105.78906,76496.17969,76986.0,193066264576.0
2026-04-28T22:00:00-04:00,76568.0,76642.63281,76383.6875,76508.64063,644612885491.0
2026-04-28T21:00:00-04:00,76486.8125,76627.71875,76166.57813,76544.70313,386695653376.0
2026-04-28T20:00:00-04:00,76316.65625,76536.71875,76255.99219,76502.35156,608961725298.0
2026-04-28T19:00:00-04:00,76219.1875,76349.5625,76176.5,76315.90625,711081263104.0
2026-04-28T18:00:00-04:00,76384.85156,76439.75,76206.00781,76229.79688,749984884478.0
2026-04-28T17:00:00-04:00,76466.0625,76483.27344,76265.67188,76349.52344,393489157295.0
2026-04-28T16:00:00-04:00,76338.21094,76478.32813,76321.45313,76461.99219,456907931648.0
2026-04-28T15:00:00-04:00,76220.67188,76379.96875,76045.07813,76324.86719,526662590464.0
2026-04-28T14:00:00-04:00,76161.17188,76264.39844,76111.00781,76220.67188,531320061952.0
2026-04-28T13:00:00-04:00,76102.11719,76249.99219,75939.10156,76166.78906,671071127552.0
2026-04-28T12:00:00-04:00,76034.39063,76180.0,75865.57031,76109.28125,781724241920.0
2026-04-28T11:00:00-04:00,75943.28125,76071.82813,75828.47656,76052.29688,808655777792.0
2026-04-28T10:00:00-04:00,76170.36719,76196.64063,75653.75781,75940.0,180677885952.0
2026-04-28T09:00:00-04:00,76362.0,76415.04688,75978.24219,76183.67188,214037711439.0
2026-04-28T08:00:00-04:00,76250.0,76420.53906,76162.3125,76383.49219,210172262400.0
2026-04-28T07:00:00-04:00,76608.34375,76636.54688,76122.47656,76221.59375,167014144000.0
2026-04-28T06:00:00-04:00,76580.64844,76686.46875,76476.8125,76602.25,395773491200.0
2026-04-28T05:00:00-04:00,76852.11719,76867.42969,76485.17969,76587.24219,463901755392.0
2026-04-28T04:00:00-04:00,76879.75781,76998.47656,76737.03125,76856.0,365032821670.0
2026-04-28T03:00:00-04:00,76702.99219,76914.24219,76442.0,76872.95313,388301688832.0
2026-04-28T02:00:00-04:00,76903.67969,77029.39063,76584.96875,76696.32031,553009451008.0
2026-04-28T01:00:00-04:00,76900.5625,77147.03906,76808.0,76881.78906,1044059129856.0
2026-04-28T00:00:00-04:00,76804.97656,76952.84375,76707.82813,76885.21094,105735512064.0
2026-04-27T23:00:00-04:00,76876.03906,76894.71875,76677.61719,76809.3125,344170496.0
2026-04-27T22:00:00-04:00,77103.5625,77226.24219,76677.61719,76888.02344,495411351552.0
2026-04-27T21:00:00-04:00,77364.47656,77399.67969,77043.71875,77088.49219,1186794221568.0
2026-04-27T20:00:00-04:00,77380.9375,77478.97656,77213.95313,77381.79688,939774755642.0
2026-04-27T19:00:00-04:00,77026.5625,77444.40625,77007.04688,77364.42188,879802208256.0
2026-04-27T18:00:00-04:00,76817.34375,77076.47656,76753.90625,77058.29688,1204222156800.0
2026-04-27T17:00:00-04:00,76938.24219,76980.53906,76777.0,76777.0,601901948928.0
2026-04-27T16:00:00-04:00,76873.27344,77064.03906,76836.39844,76955.35938,200934596608.0
2026-04-27T15:00:00-04:00,76802.02344,76886.40625,76464.78125,76884.42969,514377101312.0
2026-04-27T14:00:00-04:00,76687.84375,76880.75781,76647.02344,76819.20313,635882700800.0
2026-04-27T13:00:00-04:00,76629.77344,76915.20313,76623.39844,76721.22656,195388985344.0
2026-04-27T12:00:00-04:00,76748.92969,76857.97656,76536.64063,76610.00781,153536495616.0
2026-04-27T11:00:00-04:00,77826.3125,77838.49219,76581.10938,76789.53906,110504218624.0
2026-04-27T10:00:00-04:00,77749.96875,78277.22656,77675.52344,77813.84375,237806295040.0
2026-04-27T09:00:00-04:00,77658.75781,77961.38281,77576.78125,77750.0,228062654464.0
2026-04-27T08:00:00-04:00,77845.32031,77878.0,77620.0,77671.03906,517341519872.0
2026-04-27T07:00:00-04:00,77851.71094,77896.96094,77745.00781,77847.89063,129139656704.0
2026-04-27T06:00:00-04:00,77890.6875,77948.45313,77792.47656,77857.45313,191714492416.0
2026-04-27T05:00:00-04:00,77815.96094,77989.39844,77706.42188,77902.45313,62951004160.0
2026-04-27T04:00:00-04:00,77608.38281,77822.50781,77565.17188,77811.5625,125929334160.0
2026-04-27T03:00:00-04:00,77695.0,77749.10938,77572.00781,77621.21094,150406498304.0
2026-04-27T02:00:00-04:00,77779.50781,77879.13281,77493.00781,77707.97656,60418330624.0
2026-04-27T01:00:00-04:00,78959.77344,78959.77344,77599.34375,77798.71094,82615433216.0
2026-04-27T00:00:00-04:00,79124.38281,79175.90625,78893.9375,78942.02344,269459658752.0
